2019-09-02 09:27:25,531 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemAliasValue:差额支付承诺人/运营流动性支持承诺人
2019-09-02 09:27:25,531 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemValue:
2019-09-02 09:27:25,532 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemAliasValue:资金保管机构
2019-09-02 09:27:25,532 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemValue:
2019-09-02 09:27:25,532 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemAliasValue:法律顾问
2019-09-02 09:27:25,532 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemValue:
2019-09-02 09:27:25,533 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemAliasValue:流动性支持机构
2019-09-02 09:27:25,533 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemValue:
2019-09-02 09:27:25,533 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemAliasValue:委托贷款借款人/出质人
2019-09-02 09:27:25,533 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemValue:
2019-09-02 09:27:25,534 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemAliasValue:贷款服务机构
2019-09-02 09:27:25,534 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemValue:
2019-09-02 09:27:25,534 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemAliasValue:计划管理费收款账户
2019-09-02 09:27:25,534 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemValue:
2019-09-02 09:27:25,535 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemAliasValue:原始权益人
2019-09-02 09:27:25,535 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemValue:
2019-09-02 09:27:25,535 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemAliasValue:支付代理机构
2019-09-02 09:27:25,535 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemValue:
2019-09-02 09:27:25,536 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemAliasValue:优先级资产支持证券转让场所
2019-09-02 09:27:25,536 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemValue:
2019-09-02 09:27:25,536 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemAliasValue:信用评级机构
2019-09-02 09:27:25,536 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemValue:
2019-09-02 09:27:25,536 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemAliasValue:登记托管机构
2019-09-02 09:27:25,536 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemValue:
2019-09-02 09:27:25,537 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemAliasValue:监管户
2019-09-02 09:27:25,537 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemValue:
2019-09-02 09:27:25,537 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemAliasValue:监管银行
2019-09-02 09:27:25,538 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemValue:
2019-09-02 09:27:25,538 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemAliasValue:监管费收款账户
2019-09-02 09:27:25,538 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemValue:
2019-09-02 09:27:25,539 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemAliasValue:计划管理人/销售机构
2019-09-02 09:27:25,539 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemValue:
2019-09-02 09:27:25,539 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemAliasValue:受托人
2019-09-02 09:27:25,539 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemValue:
2019-09-02 09:27:25,540 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemAliasValue:托管户
2019-09-02 09:27:25,540 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemValue:
2019-09-02 09:27:25,540 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemAliasValue:托管银行
2019-09-02 09:27:25,541 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemValue:
2019-09-02 09:27:25,541 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemAliasValue:托管费收款账户
2019-09-02 09:27:25,541 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemValue:
2019-09-02 09:27:25,542 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemAliasValue:登记托管机构
2019-09-02 09:27:25,542 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemValue:
2019-09-02 09:27:25,542 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemAliasValue:增值税
2019-09-02 09:27:25,542 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemValue:null
2019-09-02 09:27:25,542 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemAliasValue:自持比例(%)
2019-09-02 09:27:25,542 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemValue:null
2019-09-02 09:27:25,542 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemAliasValue:本息兑付(利息精度)
2019-09-02 09:27:25,543 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemValue:null
2019-09-02 09:27:25,543 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemAliasValue:本息兑付(本金精度)
2019-09-02 09:27:25,543 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemValue:null
2019-09-02 09:27:25,543 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemAliasValue:还本计划
2019-09-02 09:27:25,544 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemValue:null
2019-09-02 09:27:25,544 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemAliasValue:评级机构*
2019-09-02 09:27:25,544 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemValue:AAA
2019-09-02 09:27:25,544 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemAliasValue:当前证券评级*
2019-09-02 09:27:25,545 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemValue:2017-08-08
2019-09-02 09:27:25,545 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemAliasValue:起息日*
2019-09-02 09:27:25,545 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemValue:CNY
2019-09-02 09:27:25,545 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemAliasValue:发行币种*
2019-09-02 09:27:25,545 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemValue:2520000000
2019-09-02 09:27:25,546 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemAliasValue:发行规模(元)*
2019-09-02 09:27:25,546 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemValue:4.74
2019-09-02 09:27:25,546 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemAliasValue:票面利率(%)*
2019-09-02 09:27:25,546 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemValue:固定利率
2019-09-02 09:27:25,546 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemAliasValue:利率形式*
2019-09-02 09:27:25,546 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemValue:100
2019-09-02 09:27:25,547 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemAliasValue:每份面值(元)*
2019-09-02 09:27:25,547 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemValue:2019-06-26
2019-09-02 09:27:25,547 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemAliasValue:预期到期日*
2019-09-02 09:27:25,547 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemValue:AAA
2019-09-02 09:27:25,547 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemAliasValue:原始证券评级*
2019-09-02 09:27:25,547 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemValue:过手摊还
2019-09-02 09:27:25,547 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemAliasValue:还本方式*
2019-09-02 09:27:25,548 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemValue:优先级证券
2019-09-02 09:27:25,548 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemAliasValue:证券简称*
2019-09-02 09:27:25,548 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemValue:1111111
2019-09-02 09:27:25,548 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemAliasValue:证券代码*
2019-09-02 09:27:25,549 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemValue:365
2019-09-02 09:27:25,549 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemAliasValue:每年计息天数(360/365)*
2019-09-02 09:27:25,550 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemValue:按天
2019-09-02 09:27:25,550 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemAliasValue:计息时间单位*
2019-09-02 09:27:25,550 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemValue:FirstClass
